Store,Date,Weekly_Sales,Monthly0_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
20,11/6/2010,2100489.79,Nov,0,67.3,2.81,204.6679198,7.856
20,6/18/2010,2091903.63,Jun,0,72.6,2.78,204.670036,7.856
20,6/25/2010,1973135.87,Jun,0,75.2,2.81,204.5675459,7.856
20,2/7/2010,2143676.77,Feb,0,70.1,2.81,204.4650559,7.527
20,9/7/2010,2107285.85,Sep,0,78.1,2.79,204.3625658,7.527
20,7/16/2010,2031852.16,Jul,0,75.1,2.78,204.3571656,7.527
20,7/23/2010,1900535.9,Jul,0,77.8,2.77,204.4812188,7.527
20,7/30/2010,1955896.59,Jul,0,76,2.78,204.605272,7.527
20,6/8/2010,1910177.38,Jun,0,74.6,2.78,204.7293252,7.527
20,8/13/2010,2071022.45,Aug,0,76,2.81,204.8533784,7.527
20,8/20/2010,1975374.56,Aug,0,75.3,2.78,204.8217044,7.527
20,8/27/2010,1946369.57,Aug,0,70.5,2.75,204.7900305,7.527
20,3/9/2010,2121561.41,Mar,0,75.5,2.71,204.7583566,7.527
20,10/9/2010,2014954.79,Oct,1,65,2.7,204.7266827,7.527
20,9/17/2010,1948359.78,Sep,0,65.3,2.71,204.7513279,7.527
20,9/24/2010,1789687.65,Sep,0,69.4,2.71,204.8182126,7.527
20,1/10/2010,1933719.21,Jan,0,61.1,2.71,204.8850973,7.484
20,8/10/2010,2060389.27,Aug,0,51.5,2.76,204.951982,7.484
20,10/15/2010,1950676.39,Oct,0,59.2,2.87,205.0137637,7.484
20,10/22/2010,1893955.27,Oct,0,50.5,2.92,205.0627881,7.484
20,10/29/2010,1891816,Oct,0,57.6,2.92,205.1118126,7.484
20,5/11/2010,2184316.64,May,0,42.8,2.92,205.160837,7.484
20,12/11/2010,2187765.28,Dec,0,42.4,2.93,205.2098614,7.484
20,11/19/2010,2105058.91,Nov,0,45.9,3,205.0992811,7.484
20,11/26/2010,2811634.04,Nov,1,46.7,3.04,204.9621,7.484
20,3/12/2010,2416051.17,Mar,0,35.5,3.05,204.8249189,7.484
20,10/12/2010,2752122.08,Oct,0,24.3,3.11,204.6877378,7.484
20,12/17/2010,2819193.17,Dec,0,24.1,3.14,204.6321194,7.484
20,12/24/2010,3766687.43,Dec,0,25.2,3.14,204.6376731,7.484
20,12/31/2010,1799737.79,Dec,1,28.8,3.18,204.6432267,7.484
20,7/1/2011,1843030.95,Jul,0,31.4,3.19,204.6487803,7.343
20,1/14/2011,1884345.01,Jan,0,20.4,3.21,204.7026042,7.343
20,1/21/2011,1781805.66,Jan,0,27.4,3.23,205.0460497,7.343
20,1/28/2011,1761506.68,Jan,0,23.2,3.24,205.3894952,7.343
20,4/2/2011,2351143.07,Apr,0,28.6,3.23,205.7329407,7.343
20,11/2/2011,2211388.14,Nov,1,25.4,3.24,206.0763862,7.343
20,2/18/2011,2258616.24,Feb,0,43,3.25,206.3694701,7.343
20,2/25/2011,1938608.52,Feb,0,33.2,3.27,206.6424093,7.343
20,4/3/2011,2143424.61,Apr,0,37.3,3.43,206.9153485,7.343
20,11/3/2011,1990932.77,Nov,0,39.5,3.58,207.1882876,7.343
20,3/18/2011,1931668.64,Mar,0,44.8,3.63,207.4283845,7.343
20,3/25/2011,1824711.21,Mar,0,44.8,3.62,207.6553444,7.343
20,1/4/2011,1927993.09,Jan,0,32.4,3.64,207.8823043,7.287
20,8/4/2011,2027056.39,Aug,0,47.1,3.72,208.1092642,7.287
20,4/15/2011,2057406.33,Apr,0,55,3.82,208.3172811,7.287
20,4/22/2011,2313861.81,Apr,0,52.6,3.89,208.4779405,7.287
20,4/29/2011,1881788.19,Apr,0,63,3.96,208.6386,7.287
20,6/5/2011,2090838.44,Jun,0,53.4,4.05,208.7992595,7.287
20,5/13/2011,2036748.53,May,0,62.3,4.07,208.9599189,7.287
20,5/20/2011,1953416.06,May,0,59,4.06,208.7583165,7.287
20,5/27/2011,1944433.17,May,0,69.1,3.98,208.556714,7.287
20,3/6/2011,2182246.69,Mar,0,73.5,3.92,208.3551116,7.287
20,10/6/2011,2135062.04,Oct,0,73.6,3.88,208.1535092,7.287
20,6/17/2011,2065191.27,Jun,0,66.4,3.84,208.1265604,7.287
20,6/24/2011,1950826.32,Jun,0,72.4,3.8,208.2306018,7.287
20,1/7/2011,2053165.41,Jan,0,69.7,3.75,208.3346432,7.274
20,8/7/2011,2123787.79,Aug,0,74.7,3.71,208.4386847,7.274
20,7/15/2011,2039875.75,Jul,0,74.9,3.76,208.5309337,7.274
20,7/22/2011,1950904.84,Jul,0,78.9,3.81,208.5937018,7.274
20,7/29/2011,1858440.92,Jul,0,77.5,3.83,208.6564699,7.274
20,5/8/2011,2189353.63,May,0,77.8,3.84,208.719238,7.274
20,12/8/2011,2052246.4,Dec,0,73.5,3.81,208.7820061,7.274
20,8/19/2011,1990017.93,Aug,0,71.2,3.75,208.8424359,7.274
20,8/26/2011,1933577.2,Aug,0,70.2,3.7,208.902476,7.274
20,2/9/2011,2141765.98,Feb,0,70.8,3.7,208.9625161,7.274
20,9/9/2011,2050542.56,Sep,1,68.7,3.74,209.0225562,7.274
20,9/16/2011,1979009.46,Sep,0,64,3.74,209.1893892,7.274
20,9/23/2011,1888119.7,Sep,0,62.2,3.71,209.4986126,7.274
20,9/30/2011,1945808.26,Sep,0,63.4,3.64,209.807836,7.274
20,7/10/2011,2135982.79,Jul,0,52.4,3.58,210.1170595,7.082
20,10/14/2011,2010107.68,Oct,0,62.5,3.54,210.4027602,7.082
20,10/21/2011,2104241.9,Oct,0,53.7,3.57,210.5473252,7.082
20,10/28/2011,2065421.52,Oct,0,49.4,3.57,210.6918901,7.082
20,4/11/2011,2284106.6,Apr,0,43.9,3.55,210.8364551,7.082
20,11/11/2011,2269975.85,Nov,0,47.3,3.53,210.9810201,7.082
20,11/18/2011,2169933.82,Nov,0,49.3,3.53,211.1847207,7.082
20,11/25/2011,2906233.25,Nov,1,46.4,3.49,211.4120757,7.082
20,2/12/2011,2298776.83,Feb,0,46.3,3.45,211.6394306,7.082
20,9/12/2011,2546123.78,Sep,0,41.6,3.42,211.8667856,7.082
20,12/16/2011,2762816.65,Dec,0,37.2,3.41,212.0685039,7.082
20,12/23/2011,3555371.03,Dec,0,40.2,3.39,212.2360401,7.082
20,12/30/2011,2043245,Dec,1,36.4,3.39,212.4035763,7.082
20,6/1/2012,1964701.94,Jun,0,33.4,3.42,212.5711125,6.961
20,1/13/2012,1911510.64,Jan,0,37.8,3.51,212.7386486,6.961
20,1/20/2012,1892775.94,Jan,0,27.6,3.53,212.8336399,6.961
20,1/27/2012,1761016.51,Jan,0,37.2,3.57,212.9286312,6.961
20,3/2/2012,2203523.2,Mar,0,39.9,3.62,213.0236225,6.961
20,10/2/2012,2462978.28,Oct,1,33.5,3.64,213.1186138,6.961
20,2/17/2012,2309025.16,Feb,0,31.1,3.69,213.2732106,6.961
20,2/24/2012,2045837.55,Feb,0,39.8,3.74,213.4725116,6.961
20,2/3/2012,2148822.76,Feb,0,40,3.82,213.6718127,6.961
20,9/3/2012,2139265.4,Sep,0,41.1,3.85,213.8711137,6.961
20,3/16/2012,2064991.71,Mar,0,53.7,3.86,214.0167132,6.961
20,3/23/2012,1992436.96,Mar,0,66.1,3.9,214.0907105,6.961
20,3/30/2012,2074721.74,Mar,0,51.5,3.95,214.1647079,6.961
20,6/4/2012,2565259.92,Jun,0,50.1,4,214.2387053,7.139
20,4/13/2012,2045396.06,Apr,0,45.7,4.04,214.3127027,7.139
20,4/20/2012,1884427.84,Apr,0,60.1,4.03,214.3675045,7.139
20,4/27/2012,1886503.93,Apr,0,47.6,4,214.4223063,7.139
20,4/5/2012,2163510.89,Apr,0,62.7,3.95,214.4771081,7.139
20,11/5/2012,2168097.11,Nov,0,63.2,3.89,214.5319099,7.139
20,5/18/2012,2039222.26,May,0,61,3.85,214.5485571,7.139
20,5/25/2012,2114989,May,0,70,3.8,214.5499425,7.139
20,1/6/2012,2143126.59,Jan,0,73.7,3.74,214.5513278,7.139
20,8/6/2012,2231962.13,Aug,0,62,3.69,214.5527132,7.139
20,6/15/2012,2165160.29,Jun,0,71.5,3.62,214.5653243,7.139
20,6/22/2012,2060588.69,Jun,0,76.5,3.56,214.606,7.139
20,6/29/2012,2055952.61,Jun,0,74.2,3.51,214.6466757,7.139
20,6/7/2012,2358055.3,Jun,0,79.2,3.48,214.6873514,7.28
20,7/13/2012,2134680.12,Jul,0,78.3,3.52,214.728027,7.28
20,7/20/2012,1970170.29,Jul,0,76,3.57,214.7331351,7.28
20,7/27/2012,1911559.1,Jul,0,74.6,3.65,214.7382432,7.28
20,3/8/2012,2094515.71,Mar,0,74.7,3.65,214.7433514,7.28
20,10/8/2012,2144245.39,Oct,0,75.4,3.72,214.7484595,7.28
20,8/17/2012,2045061.22,Aug,0,69.6,3.81,214.825578,7.28
20,8/24/2012,2005341.43,Aug,0,68.3,3.83,214.9567044,7.28
20,8/31/2012,2062481.56,Aug,0,72.7,3.87,215.0878309,7.28
20,7/9/2012,2080529.06,Jul,1,76.4,3.91,215.2189573,7.28
20,9/14/2012,2047949.98,Sep,0,64.8,3.95,215.3583757,7.28
20,9/21/2012,2028587.24,Sep,0,60.9,4.04,215.5475459,7.28
20,9/28/2012,2008350.58,Sep,0,58.6,4,215.7367162,7.28
20,5/10/2012,2246411.89,May,0,60.8,3.98,215.9258865,7.293
20,12/10/2012,2162951.36,Dec,0,47.2,4,216.1150568,7.293
20,10/19/2012,1999363.49,Oct,0,56.3,3.97,216.1464699,7.293
20,10/26/2012,2031650.55,Oct,0,60,3.88,216.1515902,7.293
21,5/2/2010,798593.88,May,0,39,2.57,210.7526053,8.324
21,12/2/2010,809321.44,Dec,1,37.8,2.55,210.8979935,8.324
21,2/19/2010,867283.25,Feb,0,39.8,2.51,210.9451605,8.324
21,2/26/2010,749597.24,Feb,0,45.3,2.56,210.9759573,8.324
21,5/3/2010,747444.32,May,0,48.6,2.62,211.0067542,8.324
21,12/3/2010,712312.89,Dec,0,57.1,2.67,211.037551,8.324
21,3/19/2010,727070,Mar,0,54.7,2.72,210.8733316,8.324
21,3/26/2010,686497.53,Mar,0,51.7,2.73,210.6766095,8.324
21,2/4/2010,753664.12,Feb,0,64.1,2.72,210.4798874,8.2
21,9/4/2010,751181.4,Sep,0,65.7,2.77,210.2831653,8.2
21,4/16/2010,716026.51,Apr,0,67.9,2.81,210.1495463,8.2
21,4/23/2010,718780.59,Apr,0,64.2,2.79,210.1000648,8.2
21,4/30/2010,680532.69,Apr,0,66.9,2.78,210.0505833,8.2
21,7/5/2010,744969.42,Jul,0,70.9,2.84,210.0011018,8.2
21,5/14/2010,723559.88,May,0,73.1,2.85,209.9984585,8.2
21,5/21/2010,753361.72,May,0,74.2,2.83,210.2768443,8.2
21,5/28/2010,755214.26,May,0,80.9,2.76,210.5552301,8.2
21,4/6/2010,806012.48,Apr,0,82.7,2.71,210.833616,8.2
21,11/6/2010,784305.55,Nov,0,83.5,2.67,211.1120018,8.2
21,6/18/2010,785104.29,Jun,0,86.2,2.64,211.1096543,8.2
21,6/25/2010,769848.75,Jun,0,87,2.65,210.9950134,8.2
21,2/7/2010,711470.8,Feb,0,82.3,2.67,210.8803726,8.099
21,9/7/2010,714677.47,Sep,0,81.7,2.64,210.7657317,8.099
21,7/16/2010,755098.41,Jul,0,85.6,2.62,210.7577954,8.099
21,7/23/2010,765823.48,Jul,0,87.2,2.61,210.8921319,8.099
21,7/30/2010,715876.27,Jul,0,83.6,2.64,211.0264684,8.099
21,6/8/2010,739279.19,Jun,0,90.3,2.63,211.1608049,8.099
21,8/13/2010,793589.18,Aug,0,89.6,2.69,211.2951413,8.099
21,8/20/2010,848873.28,Aug,0,89.6,2.66,211.2596586,8.099
21,8/27/2010,855882.57,Aug,0,86.2,2.62,211.2241759,8.099
21,3/9/2010,727772.8,Mar,0,82.6,2.58,211.1886931,8.099
21,10/9/2010,674055.81,Oct,1,79.3,2.56,211.1532104,8.099
21,9/17/2010,684340.86,Sep,0,83,2.58,211.1806415,8.099
21,9/24/2010,671688.06,Sep,0,80.8,2.62,211.2552578,8.099
21,1/10/2010,677158.39,Jan,0,70.3,2.6,211.3298742,8.163
21,8/10/2010,680579.49,Aug,0,65.8,2.63,211.4044906,8.163
21,10/15/2010,693412.05,Oct,0,68.6,2.72,211.4713286,8.163
21,10/22/2010,710668.45,Oct,0,70.7,2.73,211.5187208,8.163
21,10/29/2010,731756.65,Oct,0,67.5,2.72,211.5661131,8.163
21,5/11/2010,719888.76,May,0,58.7,2.69,211.6135053,8.163
21,12/11/2010,735796.38,Dec,0,61,2.73,211.6608975,8.163
21,11/19/2010,756288.89,Nov,0,51.7,2.77,211.5470304,8.163
21,11/26/2010,1245628.61,Nov,1,63,2.73,211.4062867,8.163
21,3/12/2010,829210.73,Mar,0,50.4,2.71,211.265543,8.163
21,10/12/2010,943891.64,Oct,0,46.4,2.84,211.1247993,8.163
21,12/17/2010,1147556.83,Dec,0,48.6,2.87,211.0645458,8.163
21,12/24/2010,1587257.78,Dec,0,51.3,2.89,211.0646599,8.163
21,12/31/2010,672903.23,Dec,1,47.2,2.94,211.064774,8.163
21,7/1/2011,629152.06,Jul,0,44.2,2.98,211.0648881,8.028
21,1/14/2011,650789.13,Jan,0,34.1,2.98,211.1176713,8.028
21,1/21/2011,663941.73,Jan,0,42.7,3.02,211.4864691,8.028
21,1/28/2011,649878.29,Jan,0,44,3.01,211.8552668,8.028
21,4/2/2011,596218.24,Apr,0,36.3,2.99,212.2240646,8.028
21,11/2/2011,771908.51,Nov,1,34.6,3.02,212.5928624,8.028
21,2/18/2011,884701.92,Feb,0,59.9,3.04,212.9033115,8.028
21,2/25/2011,768313.85,Feb,0,61.3,3.06,213.190421,8.028
21,4/3/2011,796277.72,Apr,0,59.5,3.29,213.4775305,8.028
21,11/3/2011,763479.9,Nov,0,54.7,3.46,213.7646401,8.028
21,3/18/2011,793569,Mar,0,63.3,3.49,214.0156238,8.028
21,3/25/2011,753711.32,Mar,0,70.3,3.47,214.2521573,8.028
21,1/4/2011,732056.37,Jan,0,56.4,3.52,214.4886908,7.931
21,8/4/2011,744782.89,Aug,0,68.6,3.62,214.7252242,7.931
21,4/15/2011,768390.05,Apr,0,71,3.74,214.9420631,7.931
21,4/22/2011,801302.01,Apr,0,70.8,3.81,215.1096657,7.931
21,4/29/2011,783250.75,Apr,0,70.2,3.81,215.2772683,7.931
21,6/5/2011,718898.33,Jun,0,61.9,3.91,215.4448709,7.931
21,5/13/2011,754236.7,May,0,75,3.9,215.6124735,7.931
21,5/20/2011,744836.56,May,0,68.4,3.91,215.3834778,7.931
21,5/27/2011,744389.81,May,0,76.9,3.79,215.1544822,7.931
21,3/6/2011,773878.58,Mar,0,83.8,3.7,214.9254865,7.931
21,10/6/2011,794397.89,Oct,0,84.7,3.65,214.6964908,7.931
21,6/17/2011,823220.43,Jun,0,87.5,3.64,214.6513538,7.931
21,6/24/2011,771298.98,Jun,0,85.7,3.59,214.7441108,7.931
21,1/7/2011,784639.12,Jan,0,87.6,3.52,214.8368678,7.852
21,8/7/2011,734099.4,Aug,0,89.2,3.48,214.9296249,7.852
21,7/15/2011,728311.15,Jul,0,91,3.58,215.0134426,7.852
21,7/22/2011,784490.67,Jul,0,90.3,3.65,215.0749122,7.852
21,7/29/2011,751167.12,Jul,0,91.6,3.68,215.1363819,7.852
21,5/8/2011,783614.89,May,0,94.2,3.68,215.1978515,7.852
21,12/8/2011,776933.37,Dec,0,92.3,3.64,215.2593211,7.852
21,8/19/2011,855546.5,Aug,0,90.1,3.55,215.3229307,7.852
21,8/26/2011,821127.53,Aug,0,92.1,3.52,215.386897,7.852
21,2/9/2011,705557.8,Feb,0,91.9,3.53,215.4508632,7.852
21,9/9/2011,653989.65,Sep,1,78.9,3.55,215.5148295,7.852
21,9/16/2011,653525.84,Sep,0,80.6,3.53,215.6944378,7.852
21,9/23/2011,681913.29,Sep,0,75.7,3.47,216.0282356,7.852
21,9/30/2011,651970.48,Sep,0,78.9,3.36,216.3620333,7.852
21,7/10/2011,663452.46,Jul,0,71.6,3.29,216.6958311,7.441
21,10/14/2011,671379.44,Oct,0,69.8,3.27,217.0048261,7.441
21,10/21/2011,729036.06,Oct,0,65.2,3.35,217.1650042,7.441
21,10/28/2011,738812,Oct,0,65.5,3.37,217.3251824,7.441
21,4/11/2011,767358.37,Apr,0,56,3.33,217.4853605,7.441
21,11/11/2011,757369.87,Nov,0,59.8,3.3,217.6455387,7.441
21,11/18/2011,737014.09,Nov,0,61.9,3.31,217.8670218,7.441
21,11/25/2011,1219263.4,Nov,1,56.4,3.24,218.1130269,7.441
21,2/12/2011,793184.25,Feb,0,48.7,3.17,218.3590319,7.441
21,9/12/2011,897747.13,Sep,0,41.4,3.16,218.605037,7.441
21,12/16/2011,1027584.51,Dec,0,50.6,3.16,218.8217928,7.441
21,12/23/2011,1384552.17,Dec,0,46.5,3.11,218.9995495,7.441
21,12/30/2011,804362.36,Dec,1,45.2,3.13,219.1773063,7.441
21,6/1/2012,640181.86,Jun,0,48.1,3.16,219.355063,7.057
21,1/13/2012,631181.25,Jan,0,45,3.26,219.5328198,7.057
21,1/20/2012,651178.2,Jan,0,52.2,3.27,219.6258417,7.057
21,1/27/2012,611258.71,Jan,0,50.8,3.29,219.7188636,7.057
21,3/2/2012,680725.43,Mar,0,55.8,3.36,219.8118854,7.057
21,10/2/2012,770652.79,Oct,1,46.5,3.41,219.9049073,7.057
21,2/17/2012,834663.52,Feb,0,45,3.51,220.0651993,7.057
21,2/24/2012,747099.07,Feb,0,54.8,3.56,220.275944,7.057
21,2/3/2012,764385.4,Feb,0,59.3,3.63,220.4866886,7.057
21,9/3/2012,755084.4,Sep,0,57.2,3.67,220.6974332,7.057
21,3/16/2012,767338.32,Mar,0,63.4,3.73,220.8498468,7.057
21,3/23/2012,729759.97,Mar,0,63,3.79,220.9244858,7.057
21,3/30/2012,724798.76,Mar,0,67.9,3.85,220.9991248,7.057
21,6/4/2012,761956.58,Jun,0,69,3.89,221.0737638,6.891
21,4/13/2012,769319.04,Apr,0,69,3.89,221.1484028,6.891
21,4/20/2012,734858.91,Apr,0,67,3.88,221.2021074,6.891
21,4/27/2012,674829.58,Apr,0,69.2,3.81,221.255812,6.891
21,4/5/2012,697645.32,Apr,0,77.5,3.75,221.3095166,6.891
21,11/5/2012,649945.54,Nov,0,74.1,3.69,221.3632212,6.891
21,5/18/2012,700554.16,May,0,72.4,3.63,221.380331,6.891
21,5/25/2012,722891.24,May,0,79.5,3.56,221.3828029,6.891
21,1/6/2012,695439.83,Jan,0,79.2,3.5,221.3852748,6.891
21,8/6/2012,707895.72,Aug,0,79.5,3.45,221.3877467,6.891
21,6/15/2012,727049.04,Jun,0,81.5,3.39,221.4009901,6.891
21,6/22/2012,735870,Jun,0,81.8,3.35,221.4411622,6.891
21,6/29/2012,716341.39,Jun,0,88,3.29,221.4813343,6.891
21,6/7/2012,693013.59,Jun,0,85.3,3.23,221.5215064,6.565
21,7/13/2012,668132.36,Jul,0,82.5,3.26,221.5616784,6.565
21,7/20/2012,691200.33,Jul,0,84.2,3.31,221.5701123,6.565
21,7/27/2012,677789.14,Jul,0,88.1,3.41,221.5785461,6.565
21,3/8/2012,693785.85,Mar,0,91.6,3.42,221.5869799,6.565
21,10/8/2012,700272.01,Oct,0,89.6,3.49,221.5954138,6.565
21,8/17/2012,751963.81,Aug,0,85.6,3.57,221.6751459,6.565
21,8/24/2012,802003.61,Aug,0,77.7,3.62,221.8083518,6.565
21,8/31/2012,763867.59,Aug,0,83.6,3.64,221.9415576,6.565
21,7/9/2012,642827.29,Jul,1,88.4,3.73,222.0747635,6.565
21,9/14/2012,628494.63,Sep,0,76.1,3.72,222.2174395,6.565
21,9/21/2012,667151.46,Sep,0,71.5,3.72,222.4169362,6.565
21,9/28/2012,647097.65,Sep,0,80.4,3.67,222.6164329,6.565
21,5/10/2012,651768.91,May,0,70.3,3.62,222.8159296,6.17
21,12/10/2012,653043.44,Dec,0,61.5,3.6,223.0154263,6.17
21,10/19/2012,641368.14,Oct,0,68.5,3.59,223.0598077,6.17
21,10/26/2012,675202.87,Oct,0,70.5,3.51,223.0783366,6.17
22,5/2/2010,1033017.37,May,0,24.4,2.79,135.3524608,8.283
22,12/2/2010,1022571.25,Dec,1,28.1,2.77,135.4113076,8.283
22,2/19/2010,988467.61,Feb,0,32,2.75,135.4657781,8.283
22,2/26/2010,899761.48,Feb,0,36,2.75,135.5195191,8.283
22,5/3/2010,1009201.24,May,0,36.8,2.77,135.5732602,8.283
22,12/3/2010,967187.37,Dec,0,43.4,2.81,135.6270013,8.283
22,3/19/2010,966145.09,Mar,0,46,2.83,135.6682247,8.283
22,3/26/2010,1012075.12,Mar,0,48.6,2.83,135.7073618,8.283
22,2/4/2010,1177340.99,Feb,0,45,2.83,135.7464988,8.348
22,9/4/2010,1033171.07,Sep,0,57.1,2.85,135.7856359,8.348
22,4/16/2010,1000968.67,Apr,0,51.1,2.88,135.82725,8.348
22,4/23/2010,969594.47,Apr,0,51,2.9,135.8721667,8.348
22,4/30/2010,977683.06,Apr,0,51,2.94,135.9170833,8.348
22,7/5/2010,1052973.28,Jul,0,63.8,2.98,135.962,8.348
22,5/14/2010,973585.33,May,0,51,2.98,136.010394,8.348
22,5/21/2010,979977.89,May,0,60,2.96,136.0796521,8.348
22,5/28/2010,1103740.4,May,0,65.6,2.91,136.1489101,8.348
22,4/6/2010,1095539.13,Apr,0,69.5,2.86,136.2181682,8.348
22,11/6/2010,1061196.47,Nov,0,65,2.83,136.2874263,8.348
22,6/18/2010,1052895.25,Jun,0,67.1,2.81,136.3243393,8.348
22,6/25/2010,1095020.33,Jun,0,74.4,2.81,136.3483143,8.348
22,2/7/2010,1120259.71,Feb,0,72.9,2.81,136.3722893,8.433
22,9/7/2010,1092654.26,Sep,0,79.2,2.81,136.3962643,8.433
22,7/16/2010,988392.99,Jul,0,76.3,2.8,136.4179827,8.433
22,7/23/2010,974123.2,Jul,0,76.9,2.78,136.4366924,8.433
22,7/30/2010,970773.64,Jul,0,76.3,2.79,136.4554021,8.433
22,6/8/2010,1010326.14,Jun,0,74.4,2.79,136.4741118,8.433
22,8/13/2010,993097.43,Aug,0,74.8,2.81,136.4928214,8.433
22,8/20/2010,1017045.44,Aug,0,73.2,2.8,136.5249182,8.433
22,8/27/2010,1081420.96,Aug,0,69,2.77,136.557015,8.433
22,3/9/2010,1074535.88,Mar,0,75.8,2.73,136.5891118,8.433
22,10/9/2010,924174.4,Oct,1,68.6,2.72,136.6212085,8.433
22,9/17/2010,918285.97,Sep,0,62.5,2.72,136.6338071,8.433
22,9/24/2010,902779.25,Sep,0,65.1,2.72,136.6317821,8.433
22,1/10/2010,905987.17,Jan,0,69.3,2.72,136.6297571,8.572
22,8/10/2010,1015051.62,Aug,0,56.3,2.78,136.6277321,8.572
22,10/15/2010,954401.46,Oct,0,55.2,2.88,136.6401935,8.572
22,10/22/2010,960998.52,Oct,0,50.2,2.92,136.688871,8.572
22,10/29/2010,1025766.27,Oct,0,57.7,2.94,136.7375484,8.572
22,5/11/2010,1006888.16,May,0,44.3,2.94,136.7862258,8.572
22,12/11/2010,1043698.64,Dec,0,44.4,2.96,136.8349032,8.572
22,11/19/2010,985896.44,Nov,0,48.6,3.03,136.7715714,8.572
22,11/26/2010,1564502.26,Nov,1,44.6,3.07,136.6895714,8.572
22,3/12/2010,1230514.58,Mar,0,39.4,3.06,136.6075714,8.572
22,10/12/2010,1367202.84,Oct,0,28.4,3.13,136.5255714,8.572
22,12/17/2010,1527682.99,Dec,0,30.5,3.14,136.5292811,8.572
22,12/24/2010,1962445.04,Dec,0,29.8,3.15,136.597273,8.572
22,12/31/2010,774262.28,Dec,1,28.5,3.18,136.665265,8.572
22,7/1/2011,873954.7,Jul,0,32.6,3.19,136.7332569,8.458
22,1/14/2011,807535.52,Jan,0,24.8,3.21,136.803477,8.458
22,1/21/2011,855001.02,Jan,0,26.8,3.23,136.8870657,8.458
22,1/28/2011,799369.15,Jan,0,20.6,3.24,136.9706544,8.458
22,4/2/2011,946060.98,Apr,0,26.4,3.24,137.0542431,8.458
22,11/2/2011,1009206.33,Nov,1,28.9,3.25,137.1378318,8.458
22,2/18/2011,975964.86,Feb,0,35.3,3.26,137.2511849,8.458
22,2/25/2011,911245.43,Feb,0,30.2,3.28,137.3764439,8.458
22,4/3/2011,997353.15,Apr,0,33.5,3.44,137.5017028,8.458
22,11/3/2011,944587.23,Nov,0,41.4,3.6,137.6269617,8.458
22,3/18/2011,926427.12,Mar,0,43.4,3.63,137.7398929,8.458
22,3/25/2011,933528.39,Mar,0,38.8,3.62,137.8478929,8.458
22,1/4/2011,951588.37,Jan,0,36,3.64,137.9558929,8.252
22,8/4/2011,969046.69,Aug,0,44.4,3.72,138.0638929,8.252
22,4/15/2011,1008557.04,Apr,0,48.9,3.82,138.1646952,8.252
22,4/22/2011,1152781.9,Apr,0,47.8,3.92,138.2475036,8.252
22,4/29/2011,926133.8,Apr,0,57.2,3.99,138.3303119,8.252
22,6/5/2011,1032076.06,Jun,0,53.6,4.08,138.4131202,8.252
22,5/13/2011,1001558.74,May,0,57.7,4.09,138.4959286,8.252
22,5/20/2011,970307.83,May,0,58.6,4.1,138.587106,8.252
22,5/27/2011,1021568.34,May,0,62.6,4.03,138.6782834,8.252
22,3/6/2011,1125169.92,Mar,0,70.1,3.97,138.7694608,8.252
22,10/6/2011,1060868.49,Oct,0,69.5,3.92,138.8606382,8.252
22,6/17/2011,1042454.61,Jun,0,64,3.87,139.0028333,8.252
22,6/24/2011,1012584.2,Jun,0,68.5,3.85,139.1832917,8.252
22,1/7/2011,1077491.68,Jan,0,70.8,3.81,139.36375,8.023
22,8/7/2011,1017050.65,Aug,0,74.2,3.78,139.5442083,8.023
22,7/15/2011,961953.57,Jul,0,75.2,3.83,139.7006325,8.023
22,7/22/2011,964683.8,Jul,0,77.8,3.88,139.7969712,8.023
22,7/29/2011,944958.69,Jul,0,75.3,3.9,139.8933099,8.023
22,5/8/2011,983232.96,May,0,75.3,3.9,139.9896486,8.023
22,12/8/2011,991779.2,Dec,0,74.7,3.88,140.0859873,8.023
22,8/19/2011,973004.91,Aug,0,71.3,3.82,140.1289205,8.023
22,8/26/2011,1181815.31,Aug,0,72.2,3.8,140.1629528,8.023
22,2/9/2011,912762.76,Feb,0,69.2,3.78,140.196985,8.023
22,9/9/2011,1004434.54,Sep,1,69.1,3.81,140.2310173,8.023
22,9/16/2011,937420.65,Sep,0,68.1,3.81,140.2735,8.023
22,9/23/2011,899834.75,Sep,0,62.4,3.76,140.32725,8.023
22,9/30/2011,953314.16,Sep,0,69.8,3.68,140.381,8.023
22,7/10/2011,993436.67,Jul,0,56.4,3.63,140.43475,7.706
22,10/14/2011,944337.32,Oct,0,62.6,3.58,140.4784194,7.706
22,10/21/2011,981567.22,Oct,0,59.3,3.62,140.4616048,7.706
22,10/28/2011,1099351.68,Oct,0,49.3,3.6,140.4447903,7.706
22,4/11/2011,1106575.59,Apr,0,42.8,3.59,140.4279758,7.706
22,11/11/2011,1051740.29,Nov,0,47.8,3.57,140.4111613,7.706
22,11/18/2011,1007579.44,Nov,0,50.6,3.57,140.4127857,7.706
22,11/25/2011,1535857.49,Nov,1,46.3,3.54,140.4217857,7.706
22,2/12/2011,1167621.14,Feb,0,49.1,3.5,140.4307857,7.706
22,9/12/2011,1308967.44,Sep,0,45.4,3.47,140.4397857,7.706
22,12/16/2011,1453153.33,Dec,0,39.1,3.44,140.4700795,7.706
22,12/23/2011,1863195.68,Dec,0,39.8,3.41,140.528765,7.706
